"","V1","V2","V3","V4","V5"
"1",-0.106526553132525,1.07761372394353,-0.244694568690473,0.933710065965808,0.444435934932343
"2",0.66449573713163,0.935476456959102,1.40282361035104,0.826656525950072,0.0209788548708866
"3",-0.255977520664624,-1.47817193977291,2.16093889037035,1.7462761803381,0.80188585846176
"4",1.68443646363695,0.180662386510786,0.398879112848896,-0.418094544401622,0.280377215121754
"5",1.4512051036185,0.584157056796559,-1.70021836725618,-1.21972491264508,1.63810802042675
"6",0.728846397677063,0.536253147859539,-0.730310793942468,-0.29701022130803,1.04864254804802
"7",-1.52678086896422,1.95781710641633,-0.506088728219096,0.470747730242311,-0.631679285814668
"8",1.269035583044,-0.519870107034674,0.773038575938524,-0.176065930586011,-3.13354574968974
"9",-0.403340381132076,-0.39876047603262,1.3582122549998,-0.755544421249839,1.58592625137856
"10",-0.0578054755008793,-0.932876791823362,0.163580296145992,-0.299486667176275,-0.312327479337686
"11",-0.498505318405893,1.00532319566365,-0.762045201592051,0.136725053052306,-0.434126187138407
"12",0.0575516669486317,0.252414833860443,-1.58514666089948,0.892773199027457,0.645348820545154
"13",-0.235969810033262,0.168738144946516,-0.927906887427499,-0.201182245334165,0.283943595352024
"14",-0.574265201483663,-0.451671164274236,1.52337862324156,-1.46611399876985,0.881432826668879
"15",-1.12036954607088,-2.16795504935472,-0.290951249759009,0.951438750113407,-0.634305906162925
"16",0.734315542900731,-1.07417582141668,-2.55016401765009,-1.8430264400373,0.163720693620087
"17",-0.300708705059227,-0.215965234055934,-1.25182920432635,-1.14708433613527,0.812001506997385
"18",0.168111491313624,0.617846030224848,-0.0675538345900365,-0.316813889169203,-0.575526282433165
"19",-1.13066066155802,1.04938264164496,-0.21992368779418,-0.838450813106345,-0.842898549342196
"20",0.491603005991833,0.911202203759676,-0.0379397553599146,-1.14690507701019,-0.708785263747452
"21",-1.28268065106088,-0.0376957227196427,1.27388995767514,1.22212022815314,0.487921439723989
"22",-1.97786040714925,-1.47658686977248,0.618312040726101,0.541447906725617,-1.59494685149879
"23",-0.566157633192025,1.00712919349049,-0.42191443519584,-1.25549482967322,-1.57780756553941
"24",0.42775175453545,0.446864227478299,-0.00655641506297241,0.235046101369145,-0.132513713419108
"25",0.588963964313335,-0.510977074855753,-0.208215797649644,-0.038859201573978,1.03505404899115
"26",-3.57710887253242,0.0638142477070914,-0.764773487569689,0.750897962529922,-0.576778286378516
"27",-0.762998218990347,-0.715903538923955,0.070974164568376,-1.76786646024622,-0.858866705775518
"28",1.15487357045473,-2.50571176577872,-0.235496918441769,-1.46412026906867,-1.74689907544866
"29",-0.272693870083887,-1.85746025478343,-1.01258360132788,-1.47843875978357,-0.200656111389053
"30",0.395708109509932,-2.60130996753314,-1.10233266284091,-1.4185256923108,-0.670745186424853
"31",-1.63202179018366,-1.38922636695475,-1.40663992651042,-0.164463612705507,-0.579921514386953
"32",-0.593868925240665,-0.604746853538173,-0.889344852218887,0.170550009013089,-1.19152282428746
"33",0.902385865860143,0.859337938790541,-0.216488189070456,-1.01906650271401,-1.20331829933573
"34",-0.755599081688593,1.20545439918078,-0.315142792617298,-0.18221686997743,-0.762195786565631
"35",-1.40261720235814,1.32721807069122,0.0301090889592926,0.508358609600666,-1.19204929897092
"36",-0.248901260268906,0.835443000196514,0.673836074560869,1.24910080198933,-2.50681088206621
"37",-0.821889741361906,2.68369039097985,1.99136127585256,0.628557722061172,-0.631834828382859
"38",0.509052230662621,2.38757142503555,3.19821848804107,-1.31372075129126,0.41614740124865
"39",1.76026468004914,1.32974767245498,0.589082314605619,-0.959062662001765,-2.17248031840535
"40",0.40769288242636,-0.494160904112111,-0.33654407822299,0.518871029860433,1.17098421638421
"41",0.529542953109936,-0.109371157010569,0.276546798771209,-0.441917031810919,-1.77465267435421
"42",0.071422121102445,1.3908595709434,-0.656166400464824,-1.11288399703136,-1.53889721769803
"43",-0.0386851411461172,0.343631869304411,-0.121075284474519,0.189519172002681,-1.28519302026917
"44",0.0325073645206747,1.10577554110472,0.745569895336612,2.31378505647698,-0.546068671490028
"45",0.326298291018971,1.67237645186787,0.867801558492751,1.59659308273704,-1.38530797973862
"46",0.493735214022417,0.828445069621083,0.665517459421431,3.54554032503051,0.178924178089666
"47",1.04619312998643,0.182022438862178,0.0763583982636031,-0.564071723486294,2.31894116899601
"48",0.487801423248957,0.402192927560783,0.660265277271496,0.160859126691695,0.859163987766651
"49",0.0120368831821238,-0.5758021556471,-1.37550270587858,-1.55549763090089,0.782535034263281
"50",0.566249612453368,-0.679123506332784,-0.342116629015077,-0.293370937871335,0.167915470895655
"51",1.98389945970642,0.325870465603568,-0.462247924492984,-0.144103964142467,0.204286692147689
"52",0.0824778691902107,-0.0157074100076465,-0.827420936500545,-0.533338717322979,3.03848854058786
"53",2.02532119864783,1.26005950587572,-0.667274519645417,-0.983423623340506,-0.250694623284323
"54",-0.182207952852073,-0.492329932497735,-1.57248697115298,-0.318050791327224,3.11590615066919
"55",0.310016519437533,2.16315747958725,0.539075568556456,0.775034293253292,1.55599197132247
"56",0.344219807185829,-0.289984010261816,0.019376746483554,0.352604617528304,3.88803701179431
"57",-0.628460346908881,0.908826573172796,0.839215152638672,0.387888048126845,2.79852674151531
"58",0.219514752481029,-1.94966202289032,1.29795226956233,0.245509848148367,-0.107159583940642
"59",-0.703231049267421,-1.87249937286591,-0.948118550354006,-0.956147553142596,1.46327572675705
"60",-1.03748451788724,-0.353586884834959,-2.19704040431213,-1.02219577586457,1.03019922894992
"61",-1.67110412017797,-1.80781607654959,-0.45672672215547,-0.275561041957649,0.233490975570475
"62",1.08245465039717,-2.16391467423322,-2.77269978815306,-1.86748480951655,-1.15276057957697
"63",0.733526181055697,-2.9012865666723,-0.144692021815993,-1.53336891996055,0.645388233439512
"64",0.60762278224455,-0.564034684194162,-1.02444657203928,-0.860302663976119,1.46464103471375
"65",-0.249447697088354,-0.622497600379433,-0.86015786122491,0.0596025104357734,-0.286298098301525
"66",1.24299188208064,-0.553213121639283,-0.784868076009548,-0.866755329456811,-0.507262708807612
"67",0.0258080263962968,1.13404593679402,-0.194833474545958,-0.766397319351266,-0.667140312269444
"68",-1.28003846944002,0.969797971006744,-0.529341148581017,-0.27464813111456,-0.884512746358773
"69",-0.899437151715605,-0.455454165212396,-0.889218336295522,-2.08120146140496,0.637829397578656
"70",-0.485225451340932,-1.57988106517057,-1.54295667788785,-0.728773133416669,-2.63529294752338
"71",-2.23284008809793,-0.666470900421406,-0.802215707326239,0.306471315729276,0.360005059974361
"72",0.263283350170453,-0.473210196284622,0.858443995702021,-0.330691065636007,-0.235289711726737
"73",0.194868022740447,-1.67379294682538,-1.15708128356732,0.464290011917903,-0.671963837713433
"74",-2.3742090878402,0.746939109862486,-1.64181144721316,-1.80592454115295,0.662165613326179
"75",-0.319164807302487,0.368646446326165,-0.675529010087179,-2.10379868168277,0.0641459553987784
"76",-2.34700674898915,-0.926133386345613,-1.28059632198434,-0.435692564890537,0.218242219494584
"77",0.446994651263438,1.4735214927756,0.734103122210502,-2.23113162797378,-1.36931118832528
"78",-2.40276657822008,-0.673636271215798,-1.51464436190551,0.766704957155721,0.571807025877479
"79",0.591165441823328,1.63821034732305,-0.95465988748221,0.00833722580719343,-2.9050767835474
"80",-0.284550884680186,0.812008859657013,0.745209777283007,1.09979677582865,0.126323304959515
"81",2.40437292368958,0.494780966761723,-0.137672593024998,0.73880914719817,0.715973428883405
"82",-0.732204525741633,2.21003824274896,-0.355431422066605,0.339909653494745,2.46725314831298
"83",1.43714500377323,1.54771316179642,-0.345952408648507,-1.57883460432397,0.528503563376316
"84",-0.0849573577849107,1.2344642570993,-0.0323865500264014,-0.956802126555764,1.29018232970327
"85",0.630013261467016,0.172600952501958,-0.127816246180346,-1.0568263465053,-0.237953241048191
"86",-0.893457395692499,-0.660542920534613,-1.26506145360395,0.0156120375056462,1.27234264640972
"87",-0.287301061947583,0.96368628479141,0.359594848103415,0.203580640558592,-0.8039325913172
"88",-1.13322902480742,0.151632481816786,-0.0405544905260425,0.515841575588676,1.28839411570683
"89",-0.0239536698838986,-0.117144878406765,-0.537169308550783,-0.192949616805222,-0.198858724913724
"90",-0.238994400151642,1.72587855578025,1.06347559223642,0.828811175533193,1.72692729588488
"91",0.299232378148329,0.799624873343888,1.18175303861294,0.831726729968279,-0.84857445957728
"92",-2.48117970989195,0.113529318863398,-0.650053446182919,0.0116722726139109,-0.335589458598243
"93",0.312713660269422,-0.0795155784222968,1.50210885149868,-2.18022976951475,-2.24161883739934
"94",-1.99649632801728,-0.407588561616489,-0.652585365676093,0.923280994723188,-0.158328108643728
"95",2.25016711202151,-0.220512658855735,-0.805730284223014,-2.06619941269633,-1.28057607544619
